Business_ID,Annual_Revenue,Requested_Loan_Amount,GST_Compliance,Past_Defaults,Bank_Transactions,Market_Trend,Credit_Score,Sanctioned_Loan_Amount,Difference
6732,4494087,1838423,85,0,High Volume,Growth,657,1348226,490197
6733,1702559,522944,95,0,Stable,Growth,626,510767,12177
6734,1252602,618465,93,0,High Volume,Stable,624,375780,242685
6735,1583423,499173,92,0,Unstable,Growth,548,316684,182489
6736,3151778,236133,91,0,Stable,Growth,604,236133,0
6737,6135619,446614,83,0,High Volume,Growth,634,446614,0
6738,1199584,536716,93,1,High Volume,Growth,640,359875,176841
6739,2146066,919689,95,0,Low Volume,Stable,537,429213,490476
6740,2599126,534512,94,1,Low Volume,Growth,550,519825,14687
6741,896217,294062,98,1,Stable,Growth,604,268865,25197
6742,2015411,544798,92,0,High Volume,Stable,642,544798,0
6743,613822,297841,92,1,Stable,Growth,598,122764,175077
6744,500000,238741,92,0,Low Volume,Growth,576,100000,138741
6745,2658831,1310079,95,1,Stable,Stable,525,531766,778313
6746,1458472,641585,97,1,Low Volume,Growth,557,291694,349891
6747,2331038,1070642,86,0,Low Volume,Declining,494,466207,604435
6748,1954576,288838,96,1,Stable,Growth,617,288838,0
6749,907891,384903,95,0,Stable,Declining,555,181578,203325
6750,1912260,705597,89,0,Stable,Declining,508,382452,323145
6751,739344,357291,95,1,Stable,Declining,506,147868,209423
6752,6033138,1852583,88,0,Low Volume,Growth,590,1206627,645956
6753,670128,59189,90,1,Stable,Growth,588,59189,0
6754,1695303,540513,84,0,Stable,Declining,483,339060,201453
6755,861287,309169,90,1,High Volume,Declining,528,172257,136912
6756,3129353,466726,80,1,High Volume,Stable,554,466726,0
6757,1520964,345793,84,0,High Volume,Stable,616,345793,0
6758,1309383,418121,96,0,Stable,Declining,518,261876,156245
6759,3923761,856744,98,0,High Volume,Growth,701,856744,0
6760,2029996,444014,93,0,Stable,Declining,526,405999,38015
6761,2997579,329401,87,0,High Volume,Growth,658,329401,0
6762,904321,428048,91,0,High Volume,Growth,676,271296,156752
6763,644446,249866,92,0,Stable,Stable,584,128889,120977
6764,2160319,109225,92,1,Low Volume,Stable,504,109225,0
6765,1536354,606132,90,0,Low Volume,Stable,550,307270,298862
6766,3272772,1253170,87,0,Low Volume,Growth,591,654554,598616
6767,1859974,101143,93,1,Unstable,Growth,530,101143,0
6768,2336256,505383,93,2,High Volume,Stable,557,467251,38132
6769,541065,174784,90,0,Stable,Growth,619,162319,12465
6770,8982147,2279110,92,0,High Volume,Stable,607,2279110,0
6771,1738627,695614,98,1,Unstable,Declining,427,347725,347889
6772,3464468,836517,96,1,High Volume,Declining,546,692893,143624
6773,1015739,121115,95,1,Stable,Growth,581,121115,0
6774,2536785,1241470,79,0,Unstable,Growth,522,507357,734113
6775,699222,111119,98,0,Low Volume,Growth,626,111119,0
6776,2846652,1061692,90,1,High Volume,Growth,648,853995,207697
6777,1491392,170646,88,0,High Volume,Stable,613,170646,0
6778,2029606,401975,93,0,Low Volume,Growth,582,401975,0
6779,3465541,862616,80,1,High Volume,Growth,594,693108,169508
6780,739676,100969,94,2,Low Volume,Stable,481,100969,0
6781,1146709,289523,93,0,Unstable,Growth,587,229341,60182
6782,2858648,345105,98,1,High Volume,Declining,547,345105,0
6783,10623480,3203542,98,0,High Volume,Stable,629,3187044,16498
6784,1775396,619029,93,0,High Volume,Growth,680,532618,86411
6785,3181645,248472,95,0,High Volume,Growth,682,248472,0
6786,1820138,804518,97,1,Stable,Growth,595,364027,440491
6787,9377244,1250112,96,0,Low Volume,Declining,508,1250112,0
6788,500000,75707,85,0,Stable,Stable,570,75707,0
6789,2138675,743419,98,0,Stable,Growth,635,641602,101817
6790,540130,140940,95,0,High Volume,Declining,591,108026,32914
6791,500000,137364,93,0,High Volume,Growth,669,137364,0
6792,2515469,270840,97,0,Stable,Stable,601,270840,0
6793,2216851,914631,93,0,Low Volume,Stable,529,443370,471261
6794,1578729,517309,90,0,Stable,Declining,524,315745,201564
6795,1821270,202019,88,2,Unstable,Declining,378,202019,0
6796,23644464,5161580,86,0,High Volume,Stable,604,5161580,0
6797,1612764,668788,84,0,Low Volume,Growth,558,322552,346236
6798,2981984,911771,83,1,Stable,Declining,470,596396,315375
6799,1179390,116632,93,0,Low Volume,Declining,503,116632,0
6800,2510986,546766,90,1,Unstable,Stable,467,502197,44569
6801,1638699,260901,94,0,Low Volume,Declining,516,260901,0
6802,1427714,403842,95,0,Stable,Stable,590,285542,118300
6803,8496109,3649185,98,1,Stable,Growth,595,1699221,1949964
6804,5084707,1252466,93,0,Stable,Growth,647,1252466,0
6805,2211977,541943,99,1,Stable,Growth,600,541943,0
6806,500000,228704,95,0,Low Volume,Growth,592,100000,128704
6807,1485397,459409,90,1,Low Volume,Declining,451,297079,162330
6808,17234471,5252825,91,0,High Volume,Declining,564,3446894,1805931
6809,1648656,276742,98,1,High Volume,Growth,665,276742,0
6810,4792554,1550273,91,0,Stable,Declining,515,958510,591763
6811,6284230,1942831,97,1,Stable,Declining,513,1256846,685985
6812,2362359,539995,85,1,High Volume,Growth,595,472471,67524
6813,1011093,501313,82,0,Stable,Declining,503,202218,299095
6814,500000,223425,77,0,Stable,Growth,563,100000,123425
6815,3427462,1327503,97,1,Stable,Stable,546,685492,642011
6816,1033225,301501,99,0,Unstable,Stable,548,206645,94856
6817,2282816,588800,94,0,Low Volume,Growth,591,456563,132237
6818,729521,97175,93,0,Stable,Growth,609,97175,0
6819,1603677,300821,86,0,Low Volume,Growth,564,300821,0
6820,2036973,811290,92,0,Low Volume,Declining,482,407394,403896
6821,2458040,624802,80,1,Stable,Stable,483,491608,133194
6822,812720,363303,91,0,High Volume,Growth,656,243816,119487
6823,5165584,602101,97,0,Unstable,Declining,485,602101,0
6824,1229950,342856,95,0,Unstable,Declining,459,245990,96866
6825,519397,177184,92,0,High Volume,Growth,662,155819,21365
6826,1817152,513494,97,1,Low Volume,Stable,503,363430,150064
6827,2038042,917429,83,0,High Volume,Growth,663,611412,306017
6828,2254574,1116698,94,2,High Volume,Stable,542,450914,665784
6829,5895535,602085,94,0,Stable,Declining,523,602085,0
6830,1641040,178020,93,0,Stable,Growth,647,178020,0
6831,1801814,195760,90,0,Stable,Growth,615,195760,0
6832,820322,292469,94,0,Stable,Stable,602,246096,46373
6833,3822605,832197,96,0,High Volume,Stable,624,832197,0
6834,2297764,873131,95,0,Stable,Growth,635,689329,183802
6835,1416894,329374,96,2,Low Volume,Growth,517,283378,45996
6836,500000,166212,87,1,Stable,Growth,568,100000,66212
6837,6296659,2496223,97,0,Stable,Stable,599,1259331,1236892
6838,742558,220315,96,0,Stable,Growth,643,220315,0
6839,1235489,361722,88,0,Low Volume,Growth,593,247097,114625
6840,2641020,236914,93,0,Stable,Growth,609,236914,0
6841,761278,178787,96,0,High Volume,Declining,605,178787,0
6842,600304,177450,96,0,Unstable,Growth,572,120060,57390
6843,500000,128946,88,1,High Volume,Growth,628,128946,0
6844,3529962,1607375,87,1,Stable,Growth,569,705992,901383
6845,1281896,587030,93,2,Low Volume,Growth,526,256379,330651
6846,20620908,8657953,92,0,Low Volume,Stable,558,4124181,4533772
6847,894944,195889,97,0,Low Volume,Growth,605,195889,0
6848,948692,353658,92,1,High Volume,Growth,629,284607,69051
6849,1261341,287434,86,0,Low Volume,Declining,495,252268,35166
6850,2408483,372513,94,0,Low Volume,Stable,566,372513,0
6851,1361146,278091,90,0,Stable,Stable,581,272229,5862
6852,3236056,265143,96,0,High Volume,Declining,581,265143,0
6853,906303,180626,97,0,Stable,Growth,633,180626,0
6854,656532,168948,88,1,High Volume,Declining,544,131306,37642
6855,500000,239983,95,0,Unstable,Growth,575,100000,139983
6856,500000,95517,84,1,Low Volume,Growth,523,95517,0
6857,1310009,597500,97,0,Stable,Declining,535,262001,335499
6858,1558471,238425,89,0,Low Volume,Stable,540,238425,0
6859,1196427,162638,93,0,Stable,Growth,628,162638,0
6860,5361341,1520197,92,1,High Volume,Growth,616,1520197,0
6861,5295798,1867458,88,1,High Volume,Declining,517,1059159,808299
6862,1516867,106104,94,0,Unstable,Stable,503,106104,0
6863,500000,74740,81,0,Low Volume,Stable,500,74740,0
6864,1260017,321377,87,1,Unstable,Growth,501,252003,69374
6865,1227074,244129,90,0,High Volume,Growth,669,244129,0
6866,1172082,434467,87,0,High Volume,Growth,657,351624,82843
6867,1134639,317724,92,0,High Volume,Growth,667,317724,0
6868,1175530,143605,98,0,Low Volume,Growth,613,143605,0
6869,1455364,658566,85,0,High Volume,Declining,544,291072,367494
6870,1192506,216807,87,1,Stable,Stable,521,216807,0
6871,2342333,887765,85,0,High Volume,Growth,637,702699,185066
6872,2645300,1060665,98,0,Unstable,Stable,517,529060,531605
6873,956928,462599,94,0,Stable,Stable,585,191385,271214
6874,5481297,1503675,84,0,Low Volume,Stable,538,1096259,407416
6875,905235,296126,91,0,Stable,Stable,579,181047,115079
6876,543486,109075,90,0,Stable,Growth,630,109075,0
6877,2688845,955026,81,2,Stable,Growth,502,537769,417257
6878,1031035,266546,97,0,High Volume,Growth,674,266546,0
6879,2563882,633134,88,0,Stable,Growth,605,633134,0
6880,500000,217480,97,1,High Volume,Growth,645,150000,67480
6881,6040303,438381,84,0,Stable,Growth,607,438381,0
6882,3395069,1517199,95,0,Stable,Declining,548,679013,838186
6883,596968,258745,92,0,Stable,Declining,506,119393,139352
6884,607422,168781,93,0,Low Volume,Stable,546,121484,47297
6885,7555699,2044506,94,1,High Volume,Growth,630,2044506,0
6886,1099203,233925,97,0,Stable,Declining,554,219840,14085
6887,1017289,505977,93,0,Stable,Declining,538,203457,302520
6888,500000,50013,97,1,High Volume,Growth,634,50013,0
6889,1497605,472639,86,0,High Volume,Stable,611,449281,23358
6890,1652540,589555,91,0,High Volume,Growth,678,495762,93793
6891,3514453,1653369,93,0,Low Volume,Declining,485,702890,950479
6892,647411,259671,94,0,High Volume,Growth,682,194223,65448
6893,587582,199620,90,0,Stable,Growth,613,176274,23346
6894,2844137,291710,99,0,Stable,Growth,660,291710,0
6895,4436534,967963,95,0,Unstable,Growth,564,887306,80657
6896,564152,63455,95,2,Low Volume,Growth,515,63455,0
6897,4710060,2103257,91,0,High Volume,Stable,642,1413018,690239
6898,2043212,791396,95,0,Stable,Declining,521,408642,382754
6899,4748998,1856343,87,0,High Volume,Stable,625,1424699,431644
6900,1874446,643901,97,0,High Volume,Stable,660,562333,81568
6901,500000,139085,90,0,High Volume,Stable,627,139085,0
6902,1755784,206282,86,0,Stable,Growth,602,206282,0
6903,4630221,918463,94,0,High Volume,Declining,599,918463,0
6904,969953,108258,98,1,Stable,Stable,574,108258,0
6905,1453708,546901,99,1,Low Volume,Stable,507,290741,256160
6906,1722166,210282,95,0,Low Volume,Declining,498,210282,0
6907,500000,182976,87,0,Stable,Declining,503,100000,82976
6908,7550151,2729492,98,0,Stable,Declining,545,1510030,1219462
6909,964051,247459,93,0,Stable,Growth,629,247459,0
6910,2971532,329403,90,0,Stable,Declining,540,329403,0
6911,1849894,354551,99,1,Stable,Declining,523,354551,0
6912,5422650,1052221,92,0,Stable,Stable,573,1052221,0
6913,2743774,1001953,87,2,Stable,Stable,501,548754,453199
6914,1643043,166250,83,0,High Volume,Declining,537,166250,0
6915,970132,410444,78,0,Stable,Growth,602,291039,119405
6916,3753805,1473193,94,0,Low Volume,Growth,612,1126141,347052
6917,500000,66919,91,0,Low Volume,Growth,608,66919,0
6918,3324109,1241967,92,0,High Volume,Declining,560,664821,577146
6919,823043,288749,85,0,Stable,Growth,615,246912,41837
6920,5399554,2087761,90,0,Stable,Growth,600,1619866,467895
6921,2255855,304581,93,0,Unstable,Stable,520,304581,0
6922,3319415,401369,86,1,High Volume,Stable,562,401369,0
6923,2117170,331163,99,1,High Volume,Declining,562,331163,0
6924,500000,107321,93,0,High Volume,Growth,687,107321,0
6925,995914,405486,87,0,High Volume,Growth,681,298774,106712
6926,3395330,1297239,87,1,Low Volume,Declining,447,679066,618173
6927,2265542,1056769,98,0,Stable,Declining,557,453108,603661
6928,5100208,389571,100,0,Stable,Growth,650,389571,0
6929,2737675,151121,91,0,Low Volume,Growth,584,151121,0
6930,914963,333607,87,0,High Volume,Growth,675,274488,59119
6931,1048791,184251,94,1,Unstable,Stable,495,184251,0
6932,2152916,431306,84,0,Low Volume,Declining,484,430583,723
6933,500000,148030,85,1,High Volume,Stable,567,100000,48030
6934,7562811,726680,91,0,Stable,Stable,560,726680,0
6935,2823245,957680,88,0,Low Volume,Growth,601,846973,110707
6936,5291581,1038824,96,0,Stable,Growth,636,1038824,0
6937,559902,187411,92,0,Unstable,Declining,480,111980,75431
6938,5366316,2282311,98,0,Low Volume,Stable,570,1073263,1209048
6939,11818766,1500984,93,1,Low Volume,Growth,568,1500984,0
6940,689207,323164,98,0,High Volume,Growth,693,206762,116402
6941,3675212,1061437,86,1,High Volume,Stable,575,735042,326395
6942,1984521,923432,93,0,Stable,Growth,618,595356,328076
6943,576340,82692,98,0,Stable,Growth,648,82692,0
6944,2941138,947203,96,1,High Volume,Stable,591,588227,358976
6945,3862722,895183,85,0,Low Volume,Growth,555,772544,122639
6946,1225793,488356,94,0,Low Volume,Declining,511,245158,243198
6947,5039076,1625903,98,0,Stable,Declining,536,1007815,618088
6948,522609,142428,93,0,Stable,Stable,583,104521,37907
6949,599706,276371,96,0,Stable,Stable,579,119941,156430
6950,2211713,485919,90,0,High Volume,Declining,573,442342,43577
6951,2023437,301474,93,0,High Volume,Growth,664,301474,0
6952,1117653,361723,83,0,Low Volume,Declining,457,223530,138193
6953,3789238,1253528,91,0,Stable,Stable,590,757847,495681
6954,3031947,750688,89,0,Stable,Growth,619,750688,0
6955,3939291,1059569,95,0,Stable,Growth,620,1059569,0
6956,1796751,865673,95,0,Stable,Stable,599,359350,506323
6957,3210908,1219209,99,0,High Volume,Declining,604,963272,255937
6958,1388146,138496,89,0,Low Volume,Growth,571,138496,0
6959,10252734,1491348,96,1,Stable,Stable,547,1491348,0
6960,1035053,506151,88,0,High Volume,Growth,659,310515,195636
6961,10683787,4026821,88,0,High Volume,Growth,663,3205136,821685
6962,2038878,941493,86,0,High Volume,Growth,659,611663,329830
6963,659734,123197,97,1,High Volume,Declining,553,123197,0
6964,5923651,2273735,93,0,High Volume,Growth,670,1777095,496640
6965,2192869,814215,93,0,High Volume,Growth,691,657860,156355
6966,3917245,715330,89,0,High Volume,Growth,685,715330,0
6967,5278142,1572186,97,0,Stable,Stable,598,1055628,516558
6968,2598291,863508,99,1,High Volume,Growth,640,779487,84021
6969,1234538,329016,97,0,Stable,Growth,659,329016,0
6970,4327804,1827330,96,0,Low Volume,Growth,595,865560,961770
6971,1983958,842768,92,0,Stable,Growth,626,595187,247581
6972,3432112,1485316,90,0,Low Volume,Growth,581,686422,798894
6973,500000,205770,97,0,High Volume,Growth,705,200000,5770
6974,2835093,764448,86,0,Stable,Declining,503,567018,197430
6975,1189604,263672,92,0,Stable,Declining,513,237920,25752
6976,7441982,3156288,98,1,Unstable,Stable,478,1488396,1667892
6977,3264019,883213,92,0,Stable,Growth,617,883213,0
6978,2402178,386431,93,0,Stable,Growth,634,386431,0
6979,2925711,814239,93,1,Stable,Growth,605,814239,0
6980,892023,101541,92,0,Stable,Growth,646,101541,0
6981,7265193,2624429,83,1,Stable,Stable,497,1453038,1171391
6982,9753106,1961979,87,0,Stable,Growth,631,1961979,0
6983,2715077,454223,88,0,Stable,Declining,521,454223,0
6984,7076733,3399867,97,0,Low Volume,Growth,630,2123019,1276848
6985,1257557,502515,84,1,High Volume,Growth,599,251511,251004
6986,1047911,423546,88,0,Low Volume,Stable,515,209582,213964
6987,2048749,677470,91,2,Low Volume,Declining,414,409749,267721
6988,2807915,1200742,89,0,Low Volume,Declining,496,561583,639159
6989,1446722,566570,86,0,High Volume,Growth,653,434016,132554
6990,3048666,973891,92,0,High Volume,Stable,629,914599,59292
6991,2533498,1222428,94,0,Unstable,Growth,578,506699,715729
6992,892119,121522,90,0,High Volume,Stable,632,121522,0
6993,3002736,1424861,94,0,Stable,Growth,617,900820,524041
6994,3956311,912512,92,0,High Volume,Growth,685,912512,0
6995,2274283,654492,95,0,Low Volume,Growth,610,654492,0
6996,4985870,524677,90,1,High Volume,Growth,623,524677,0
6997,748688,219402,91,0,High Volume,Growth,683,219402,0
6998,2883053,937116,89,1,Stable,Stable,522,576610,360506
6999,777451,387921,95,0,High Volume,Stable,635,233235,154686
7000,813202,397523,94,0,Stable,Declining,513,162640,234883
7001,1196912,580357,84,1,Stable,Stable,499,239382,340975
7002,933179,192958,87,1,Stable,Stable,507,186635,6323
7003,1279018,634482,94,0,Low Volume,Growth,607,383705,250777
7004,1670577,425939,91,1,Stable,Stable,533,334115,91824
7005,3873711,1678581,86,0,High Volume,Declining,555,774742,903839
7006,1533515,225954,96,0,High Volume,Growth,685,225954,0
7007,557657,154819,86,1,Low Volume,Stable,468,111531,43288
7008,4935943,2392478,90,0,Low Volume,Stable,546,987188,1405290
7009,1014928,483272,92,0,Low Volume,Growth,583,202985,280287
7010,1891770,676650,99,0,High Volume,Stable,654,567531,109119
7011,2834084,1159187,93,1,High Volume,Growth,656,850225,308962
7012,2326064,300974,96,0,Stable,Stable,569,300974,0
7013,4758027,1783053,92,0,High Volume,Growth,677,1427408,355645
7014,2908658,954397,92,1,High Volume,Growth,635,872597,81800
7015,995452,90784,91,0,Low Volume,Declining,486,90784,0
7016,11328698,1143310,97,0,Stable,Stable,605,1143310,0
7017,2316266,228846,98,0,High Volume,Growth,704,228846,0
7018,1762296,662554,89,0,Stable,Stable,587,352459,310095
7019,4287183,487761,97,0,High Volume,Growth,673,487761,0
7020,2420684,630539,93,1,High Volume,Growth,626,630539,0
7021,2728827,574805,92,1,High Volume,Growth,641,574805,0
7022,14559397,4334724,95,1,Stable,Declining,498,2911879,1422845
7023,1591047,585369,90,0,Stable,Growth,614,477314,108055
7024,1537689,550685,84,0,High Volume,Growth,668,461306,89379
7025,2176574,613759,96,0,High Volume,Stable,655,613759,0
7026,4672537,1209957,91,0,Stable,Growth,617,1209957,0
7027,594082,136055,90,1,Low Volume,Growth,564,118816,17239
7028,500000,218930,94,0,Unstable,Stable,539,100000,118930
7029,1239611,246538,90,0,High Volume,Stable,616,246538,0
7030,536521,89446,89,0,Low Volume,Declining,497,89446,0
7031,1411460,542695,92,0,High Volume,Growth,657,423438,119257
7032,2963850,628021,93,0,High Volume,Growth,663,628021,0
7033,972282,419199,94,0,Stable,Stable,563,194456,224743
7034,633198,125088,95,2,Stable,Stable,486,125088,0
7035,2095850,766819,96,0,Stable,Declining,543,419170,347649
7036,3953195,277906,98,0,High Volume,Stable,661,277906,0
7037,510947,114198,88,0,Unstable,Stable,520,102189,12009
7038,3821624,781345,96,1,High Volume,Stable,587,764324,17021
7039,3812688,1591818,90,0,High Volume,Growth,676,1143806,448012
7040,4253565,2063723,94,1,Stable,Growth,579,850713,1213010
7041,5255492,1352746,92,0,Unstable,Growth,555,1051098,301648
7042,11543247,4861742,97,0,Unstable,Stable,545,2308649,2553093
7043,1491252,544102,96,0,High Volume,Declining,591,298250,245852
7044,2164408,1050438,98,2,High Volume,Stable,567,432881,617557
7045,1420969,589700,94,1,Stable,Growth,602,426290,163410
7046,1985897,168533,87,0,Stable,Growth,594,168533,0
7047,6758413,2507214,94,0,Stable,Growth,651,2027523,479691
7048,676027,196707,95,0,High Volume,Declining,578,135205,61502
7049,995659,57147,91,0,High Volume,Growth,688,57147,0
7050,5966940,973153,99,0,High Volume,Declining,602,973153,0
